T Mr MFe
218	78.6379	-160.78546
219	78.17712	-160.54543
220	77.71968	-160.30465
221	77.26594	-160.06313
222	76.81592	-159.82161
223	76.36924	-159.57971
224	75.92626	-159.33745
225	75.48663	-159.09482
226	75.05033	-158.85181
227	74.61775	-158.60881
228	74.18813	-158.36506
229	73.76222	-158.12094
230	73.33928	-157.87645
231	72.91968	-157.63196
232	72.50342	-157.38673
233	72.09012	-157.1415
234	71.68017	-156.89553
235	71.27318	-156.64956
236	70.86916	-156.40321
237	70.46848	-156.1565
238	70.0704	-155.90941
239	69.67566	-155.66195
240	69.28351	-155.4145
241	68.89433	-155.1663
242	68.50849	-154.9181
243	68.12488	-154.66953
244	67.7446	-154.42059
245	67.36655	-154.17165
246	66.99184	-153.92196
247	66.61936	-153.67228
248	66.24984	-153.42223
249	65.88292	-153.1718
250	65.5186	-152.92101
251	65.15688	-152.67021
252	64.79812	-152.41867
253	64.44159	-152.16713
254	64.08728	-151.91523
255	63.73595	-151.66332
256	63.38683	-151.41067
257	63.04032	-151.15801
258	62.6964	-150.90499
259	62.35434	-150.65197
260	62.01525	-150.39821
261	61.67801	-150.14444
262	61.34337	-149.89031
263	61.01095	-149.63617
264	60.68113	-149.3813
265	60.35317	-149.12642
266	60.02743	-148.87117
267	59.70429	-148.61592
268	59.383	-148.35993
269	59.06394	-148.10394
270	58.74711	-147.84758
271	58.43213	-147.59122
272	58.11938	-147.33449
273	57.80885	-147.07739
274	57.50055	-146.81991
275	57.1941	-146.56244
276	56.88951	-146.30422
277	56.58715	-146.04638
278	56.28664	-145.78779
279	55.98798	-145.5292
280	55.69118	-145.27024
281	55.39661	-145.01092
282	55.10389	-144.75159
283	54.81302	-144.49189
284	54.52402	-144.23182
285	54.23686	-143.97137
286	53.95156	-143.71093
287	53.66812	-143.45012
288	53.38616	-143.18893
289	53.10642	-142.92775
290	52.82817	-142.6662
291	52.55178	-142.40427
292	52.27687	-142.14197
293	52.00381	-141.87968
294	51.73261	-141.61701
295	51.46289	-141.35434
296	51.19503	-141.09093
