 x L1 L2 Lsum
111 111 8.745035989636294 38.00300385072972 46.74803984036601
112 112 8.343755131661773 42.10950671419341 50.45326184585518
113 113 7.969246063539468 46.83519919407064 54.804445257610105
114 114 7.619198524961785 52.286824053109285 59.906022578071074
115 115 7.291544178626447 58.58556711176471 65.87711129039116
116 116 6.98442708118438 65.86408011078447 72.84850719196885
117 117 6.696178240594868 74.2584926863033 80.95467092689816
118 118 6.425293631624913 83.89175457541133 90.31704820703624
119 119 6.170415146885505 94.8430897208642 101.0135048677497
120 120 5.930314047256789 107.09736866509049 113.02768271234727
121 121 5.703876546547211 120.46998076737839 126.1738573139256
122 122 5.4900912237195545 134.51152246658845 140.001613690308
123 123 5.288038004359591 148.41749191174108 153.70552991610066
124 124 5.096878493147139 161.00073040299606 166.09760889614319
125 125 4.915847472428693 170.80842067800137 175.72426815043005
126 126 4.744245409803618 176.43432495807846 181.1785703678821
127 127 4.581431840906788 176.95641301455913 181.53784485546592
128 128 4.426819513096329 172.28471055277632 176.71153006587264
129 129 4.279869192184566 163.1976087750882 167.4774779672728
130 130 4.140085048211327 151.04155300652207 155.18163805473338
131 131 4.007010547984099 137.29083846114787 141.29784900913197
132 132 3.8802247920533417 123.20007006614175 127.08029485819509
133 133 3.7593392422454714 109.65022305399084 113.40956229623632
134 134 3.6439947930811205 97.15437572724679 100.79837052032791
135 135 3.5338591465613085 85.94133355862995 89.47519270519126
136 136 3.428624455074336 76.05285282004003 79.48147727511437
137 137 3.3280052016987924 67.42353867382151 70.7515438755203
138 138 3.231736291067559 59.93608778869367 63.16782407976123
139 139 3.139571327309877 53.455293502768356 56.59486483007824
140 140 3.051281058483594 47.846976673631595 50.89825773211519
141 141 2.966651969414993 42.98734216959606 45.95399413901105
142 142 2.8854850070359235 38.76672192756361 41.65220693459953
143 143 2.807594424195076 35.0902592243401 37.897853648535175
144 144 2.7328067295627974 31.877068937126204 34.609875666689
145 145 2.660959732681001 29.058746012737817 31.719705745418818
146 146 2.591901674460764 26.577691355207918 29.169593029668683
147 147 2.525490434524874 24.385490366064566 26.91098080058944
148 148 2.4615928077520475 22.441448845090747 24.903041652842795
149 149 2.400083843221944 20.711321190080184 23.111405033302127
150 150 2.3408462395008134 19.166230629740063 21.507076869240876
151 151 2.283769790860078 17.78176510505518 20.065534895915256
152 152 2.228750879595622 16.53722647584952 18.76597735544514
153 153 2.1756920101240196 15.415009962984678 17.590701973108697
154 154 2.1245013809817253 14.400092391250988 16.524593772232713
155 155 2.0750924912518207 13.479610405042385 15.554702896294206
156 156 2.0273837782965143 12.642512636910565 14.669896415207079
157 157 1.98129828398776 11.879272459879909 13.860570743867669
158 158 1.936763346907889 11.181650300163223 13.118413647071112
159 159 1.8937103182411306 10.542496488271686 12.436206806512816
160 160 1.8520742992990094 9.955587296583527 11.807661595882536
161 161 1.8117938988209759 9.415488185829064 11.22728208465004
162 162 1.7728110083689819 8.917439404166606 10.690250412535587
163 163 1.7350705942935472 8.45725999231599 10.192330586609536
164 164 1.6985205048911753 8.031266984208777 9.729787489099952
165 165 1.6631112915007367 7.636207187164617 9.299318478665354
166 166 1.6287960424011763 7.269199405773054 8.89799544817423
167 167 1.5955302284761361 6.9276853616845315 8.523215590160667
168 168 1.5632715597039935 6.609387875458068 8.17265943516206
169 169 1.5319798516155931 6.312275131044917 7.84425498266051
170 170 1.5016169009375235 6.034530050103781 7.536146951041305
171 171 1.4721463697070474 5.774523971508925 7.246670341215973
172 172 1.4435336772065201 5.530793968617166 6.974327645823687
173 173 1.4157458991209788 5.302023249090234 6.717769148211213
174 174 1.3887516733731773 5.087024174114613 6.475775847487791
175 175 1.3625211121362433 4.884723509555815 6.247244621692058
176 176 1.3370257195657447 4.694149584002751 6.031175303568496
177 177 1.3122383148307968 4.514421080270045 5.826659395100842
178 178 1.2881329600582385 4.344737229719512 5.6328701897777504
179 179 1.264684892835185 4.184369214339999 5.449054107175185
180 180 1.2418704629437993 4.03265261118363 5.274523074127429
181 181 1.2196670730280874 3.8889807385468247 5.108647811574912
182 182 1.1980531229162539 3.752798784059893 4.950851906976147
183 183 1.17700795734379 3.6235986123045936 4.800606569648384
184 184 1.1565118168422641 3.5009141642827517 4.657425981125016
185 185 1.1365457915768689 3.384317373475262 4.5208631650521305
186 186 1.1170917779323475 3.2734145337413327 4.39050631167368
187 187 1.0981324376620962 3.1678430632261647 4.265975500888261
188 188 1.079651159429138 3.0672686160306037 4.146919775459741
189 189 1.061632022580425 2.9713824998624476 4.033014522442873
190 190 1.0440597630076414 2.879899363413733 3.9239591264213742
191 191 1.0269197409584354 2.79255512193877 3.8194748628972053
192 192 1.0101979106718957 2.7091050935669214 3.7193030042388173
193 193 0.9938807917211971 2.629322322374549 3.6232031140957464
194 194 0.9779554419547115 2.552996067248172 3.530951509202884
195 195 0.962409431934594 2.4799304381675578 3.4423398701021517
196 196 0.9472308207789799 2.4099431637837982 3.3571739845627784
197 197 0.9324081333204739 2.3428644761143897 3.2752726094348636
198 198 0.9179303384996844 2.278536099867974 3.196466438367658
199 199 0.903786828918141 2.21681033538213 3.120597164300271
200 200 0.8899674014801043 2.157549225439364 3.0475166269194682
201 201 0.876462239057561 2.100623797345418 2.9770860364029788
202 202 0.8632618931171162 2.0459133726325343 2.9091752657496506
203 203 0.8503572672515933 1.993304937607517 2.8436622048591103
204 204 0.8377396015629439 1.9426925687164511 2.7804321702793953
205 205 0.8254004578465862 1.8939769073588844 2.7193773652054705
206 206 0.8133317055305553 1.8470646793659424 2.6603963848964978
207 207 0.8015255083258679 1.8018682548696348 2.603393763195503
208 208 0.7899743115473203 1.7583052447432803 2.5482795562906007
209 209 0.7786708300665462 1.7162981301931974 2.494968960259744
210 210 0.7676080368615859 1.6757739224361323 2.443381959297718
211 211 0.7567791521294743 1.6366638497110666 2.393443001840541
212 212 0.7461776329304584 1.5989030691529436 2.345080702083402
213 213 0.7357971633344008 1.562430401303815 2.298227564638216
214 214 0.7256316450417553 1.5271880852576263 2.2528197302993815
215 215 0.715675188453187 1.493121552631591 2.208796741084778
216 216 0.7059221041635004 1.4601792187326754 2.166101322896176
217 217 0.696366894857002 1.428312289444584 2.124679184301586
218 218 0.6870042475828118 1.3974745825009969 2.0844788300838086
219 219 0.6778290263899127 1.3676223619364871 2.0454513883264
220 220 0.6688362653029374 1.3387141846192836 2.007550449922221
221 221 0.6600211616207994 1.3107107578712265 1.9707319194920259
222 222 0.6513790695213422 1.2835748072711957 1.9349538767925378
223 223 0.6429054939561415 1.257270953820125 1.9001764477762664
224 224 0.6345960848205298 1.2317655997193988 1.8663616845399287
225 225 0.6264466313847584 1.207026822080867 1.8334734534656256
226 226 0.6184530569730279 1.1830242739466905 1.8014773309197185
227 227 0.6106114138778628 1.1597290920513954 1.770340505929258
228 228 0.6029178784980176 1.1371138108075172 1.7400316893055348
229 229 0.5953687466887633 1.1151522820405584 1.7105210287293215
230 230 0.5879604293140241 1.0938196000391793 1.6817800293532035
231 231 0.5806894479904176 1.0730920315229797 1.6537814795133974
232 232 0.5735524310137999 1.0529469501633175 1.6264993811771173
233 233 0.5665461094594326 1.0333627753226753 1.599908884782108
234 234 0.5596673134473678 1.014318914705414 1.5739862281527817
235 235 0.5529129685651061 0.9957957106376447 1.548708679202751
236 236 0.5462800924400092 0.9777743897166145 1.5240544821566235
237 237 0.5397657914543461 0.9602370155906609 1.500002807045007
238 238 0.5333672575962366 0.9431664446496622 1.4765337022458986
239 239 0.527081765440106 0.9265462844231188 1.4536280498632248
240 240 0.5209066692506039 0.9103608544987496 1.4312675237493535
241 241 0.5148394002042542 0.8945951497888825 1.4094345499931369
242 242 0.5088774637234005 0.8792348059850946 1.388112269708495
243 243 0.5030184369172928 0.8642660670536337 1.3672845039709265
244 244 0.4972599661254251 0.8496757546352223 1.3469357207606474
245 245 0.4915997645584848 0.8354512392229928 1.3270510037814776
246 246 0.4860356100325053 0.8215804130016336 1.307616023034139
247 247 0.4805653427920431 0.8080516642393865 1.2886170070314296
248 248 0.4751868634184039 0.7948538531324089 1.2700407165508127
249 249 0.4698981308191435 0.7819762890082663 1.2518744198274099
250 250 0.4646971602952566 0.7694087088019823 1.2341058690972389
251 251 0.4595820216826434 0.7571412567242237 1.2167232784068671
252 252 0.4545508375646098 0.7451644650468623 1.1997153026114722
253 253 0.44960178155231895 0.733469235936378 1.183071017488697
254 254 0.4447330766302568 0.7220468242703968 1.1667799009006536
255 255 0.439942993563921 0.7108888213771022 1.1508318149410233
256 256 0.43522984936707326 0.699987139641389 1.1352169890084622
257 257 0.4305920058260227 0.689333997925425 1.1199260037514478
258 258 0.4260278680785313 0.6789219077548142 1.1049497758333455
259 259 0.4215358832450412 0.668743660224817 1.0902795434698582
260 260 0.4171145391100373 0.6587923135841021 1.0759068526941393
261 261 0.412762362851456 0.6490611814563098 1.0618235443077657
262 262 0.4084779198161525 0.639543821662298 1.0480217414784505
263 263 0.4042598123395289 0.6302340256083603 1.0344938379478892
264 264 0.4001066786075108 0.6211258082079367 1.0212324868154474
265 265 0.39601719155914994 0.6122133983064203 1.0082305898655703
266 266 0.3919900578281997 0.6034912295805959 0.9954812874087955
267 267 0.38802401672209375 0.594953931886041 0.9829779486081347
268 268 0.38411783923682474 0.5865963230274942 0.970714162264319
269 269 0.3802703271062863 0.5784134009287518 0.9586837280350381
270 270 0.37648031188471043 0.5704003361801006 0.946880648064811
271 271 0.3727466540608892 0.5625524649426508 0.93529911900354
272 272 0.36906824220292933 0.5548652821901868 0.9239335243931162
273 273 0.36544399213234346 0.5473344352703331 0.9127784274026766
274 274 0.3618728461263333 0.5399557177679226 0.9018285638942559
275 275 0.35835377214717234 0.5327250636544876 0.8910788358016599
276 276 0.3548857630976392 0.5256385417087357 0.8805243048063749
277 277 0.3514678361015022 0.5186923501937838 0.8701601862952859
278 278 0.34809903180809626 0.5118828117777396 0.859981843585836
279 279 0.3447784137200743 0.5052063686850159 0.8499847824050901
280 280 0.3415050675434565 0.498659578066487 0.8401646456099434
281 281 0.33827810055913443 0.4922391075772805 0.8305172081364149
282 282 0.3350966410150264 0.4859417311516422 0.8210383721666685
283 283 0.3319598375381125 0.47976432496490645 0.8117241625030189
284 284 0.328866858565608 0.4737038635731757 0.8025707221387837
285 285 0.32581689179456935 0.4677574162218293 0.7935743080163986
286 286 0.32280914364925123 0.46192214331448683 0.7847312869637381
287 287 0.3198428387655655 0.45619529303451123 0.7760381318000767
288 288 0.3169172194920162 0.4505741981115701 0.7674914176035863
289 289 0.314031545406512 0.4450562727261921 0.7590878181327041
290 290 0.3111850928484827 0.4396390095456282 0.7508241023941109
291 291 0.30837715446574665 0.43431997688470136 0.742697131350448
292 292 0.3056070387756019 0.4290968159856585 0.7347038547612604
293 293 0.30287406973963205 0.42396723841136535 0.7268413081509975
294 294 0.3001775863517401 0.4189290235464808 0.7191066098982208
295 295 0.2975169422389421 0.4139800162015352 0.7114969584404773
296 296 0.2948915052744701 0.4091181243151003 0.7040096295895704
297 297 0.2923006572027544 0.40434131674949186 0.6966419739522463
298 298 0.2897437932758687 0.3996476211756828 0.6893914144515515
299 299 0.2872203219010403 0.39503512204332547 0.6822554439443658
