 x L1 L2 Lsum
0 0 13.538009219152595 0.40862338173492724 13.946632600887522
1 1 14.08311618720863 0.4135011487039763 14.496617335912605
2 2 14.661693855155015 0.4184666901372278 15.080160545292243
3 3 15.276528413033533 0.4235221225353573 15.700050535568892
4 4 15.93070085835732 0.42866962651242535 16.359370484869746
5 5 16.62762506340869 0.4339114491381386 17.06153651254683
6 6 17.371091674712698 0.4392499063804458 17.810341581093144
7 7 18.165318883190228 0.4446873856534035 18.61000626884363
8 8 19.01501131503894 0.45022634847552473 19.465237663514465
9 9 19.92542855361235 0.45586933324411216 20.381297886856462
10 10 20.902465123989458 0.4616189581313897 21.364084082120847
11 11 21.95274417064124 0.4674779241085744 22.420222094749814
12 12 23.08372755538714 0.47344901810438145 23.55717657349152
13 13 24.30384572466616 0.4795351163048278 24.783380840970988
14 14 25.622651477212536 0.48573918760159607 26.10839066481413
15 15 27.051002751685413 0.4920642971966417 27.543067048882055
16 16 28.601280809540157 0.4985136103711779 29.099794419911333
17 17 30.287651792213975 0.5050903964276501 30.792742188641625
18 18 32.12638169130532 0.5117980328138203 32.63817972411914
19 19 34.13621743053321 0.5186400094386315 34.65485743997184
20 20 36.33885021428645 0.5256199331900944 36.864470147476545
21 21 38.75948181512487 0.5327415326660654 39.29222334779094
22 22 41.427520414989125 0.5400086631294421 41.96752907811857
23 23 44.37744048226096 0.547425311700008 44.92486579396097
24 24 47.64985165209395 0.5549956027959148 48.20484725488986
25 25 51.29283564655911 0.5627238038385941 51.855559450397706
26 26 55.363629278786874 0.5706143312357557 55.93424361002263
27 27 59.93075744174097 0.5786717566580476 60.50942919839902
28 28 65.07675539420966 0.586900813625945 65.6636562078356
29 29 70.9016684727313 0.5953064044244885 71.4969748771558
30 30 77.52758506010548 0.6038936073646244 78.1314786674701
31 31 85.1045530257965 0.6126676844111194 85.71722071020763
32 32 93.81836194237094 0.6216340891983125 94.43999603156925
33 33 103.900858530656 0.6307984754563755 104.53165700611237
34 34 115.64372176531123 0.6401667058722422 116.28388847118347
35 35 129.41698332822386 0.6497448614109822 130.06672818963486
36 36 145.69406792797767 0.6595392511251197 146.3536071791028
37 37 165.08576668426704 0.6695564224812616 165.7553231067483
38 38 188.38632050118238 0.6798031722353917 189.06612367341776
39 39 216.63551158820002 0.6902865578903468 217.32579814609036
40 40 251.20077994199735 0.7010139097713002 251.90179385176864
41 41 293.88132995782695 0.7119928437575772 294.5933228015845
42 42 347.02793988478857 0.7232312747118128 347.75117115950036
43 43 413.64800739432775 0.7347374306503689 414.3827448249781
44 44 497.40354227659975 0.7465198677020499 498.1500621443018
45 45 602.2683603392538 0.7585874859055382 603.0269478251594
46 46 731.3350020641528 0.7709495458996233 732.1059516100524
47 47 883.8926408606056 0.7836156865642392 884.6762565471698
48 48 1050.001613097039 0.7965959436745947 1050.7982090407136
49 49 1204.2047970696572 0.8099007696352998 1205.0146978392925
50 50 1306.3506676613772 0.8235410543663897 1307.1742087157436
51 51 1319.9880209918172 0.8375281474185712 1320.8255491392358
